[0.05118554085493088, 0.4352743923664093, 0.32933613657951355, 0.5238831639289856, 0.0889287143945694, 0.45779815316200256, 0.7439678311347961, 0.5669775605201721, 0.0047826883383095264, 0.38377052545547485, 0.24325670301914215]
[0.052063506096601486, 0.32810738682746887, 0.3596526086330414, 0.5121075510978699, 0.04291706904768944, 0.457532674074173, 0.6359233260154724, 0.6625551581382751, 0.006328789982944727, 0.3791128695011139, 0.22584208846092224]
[0.05260011926293373, 0.38065338134765625, 0.33203569054603577, 0.6476911902427673, 0.09977693110704422, 0.3932780623435974, 0.7267597913742065, 0.6828379034996033, 0.005526079796254635, 0.3708508610725403, 0.14914590120315552]
[0.0650397315621376, 0.31685391068458557, 0.5211183428764343, 0.556649386882782, 0.11981451511383057, 0.49518731236457825, 0.7523176670074463, 0.5791617035865784, 0.003001781878992915, 0.38744041323661804, 0.1529015749692917]
[0.048507366329431534, 0.2724902033805847, 0.32998955249786377, 0.4373457431793213, 0.08286406844854355, 0.46267053484916687, 0.7989262342453003, 0.5615866780281067, 0.006097469478845596, 0.3747604787349701, 0.16706886887550354]
[0.06166624277830124, 0.21151502430438995, 0.4540847837924957, 0.5243363380432129, 0.09857767820358276, 0.3000915050506592, 0.7172132730484009, 0.6249056458473206, 0.004422733094543219, 0.36959007382392883, 0.33317849040031433]
[0.04756734520196915, 0.4088163673877716, 0.49557289481163025, 0.44619062542915344, 0.14030317962169647, 0.3117738664150238, 0.844333291053772, 0.7186529636383057, 0.004028546158224344, 0.3932195007801056, 0.12101423740386963]
[0.03747468814253807, 0.4719308018684387, 0.3465035855770111, 0.5163149237632751, 0.11133280396461487, 0.49978527426719666, 0.7786169052124023, 0.6329060792922974, 0.00499070854857564, 0.3834138810634613, 0.10533758997917175]
[0.05199771374464035, 0.2672508656978607, 0.29940134286880493, 0.46869271993637085, 0.0798083245754242, 0.5229000449180603, 0.7059968709945679, 0.6001013517379761, 0.005100594833493233, 0.38904693722724915, 0.19602951407432556]
[0.06453733146190643, 0.4540030360221863, 0.3027154505252838, 0.4457104206085205, 0.10095459222793579, 0.3022613227367401, 0.6423349380493164, 0.7037585377693176, 0.008284778334200382, 0.3665566146373749, 0.13592004776000977]
[0.044025152921676636, 0.3403051197528839, 0.38402220606803894, 0.46996402740478516, 0.14460965991020203, 0.351288378238678, 0.8028455972671509, 0.5254825949668884, 0.004171201027929783, 0.35956090688705444, 0.18237538635730743]
[0.04648381844162941, 0.287229984998703, 0.33685436844825745, 0.5281417369842529, 0.17638428509235382, 0.4566565454006195, 0.7776412963867188, 0.5280190706253052, 0.006948854308575392, 0.3666516840457916, 0.2953631579875946]
[0.07931043952703476, 0.27604296803474426, 0.26851075887680054, 0.36030563712120056, 0.157576322555542, 0.5746522545814514, 0.8149634599685669, 0.6707426309585571, 0.012611659243702888, 0.3936418294906616, 0.1212654858827591]
